日期,付费金额,uid
2021/1/19 17:31,30,4281721
2021/1/19 17:31,300,4312141
2021/1/19 17:30,30,4302455
2021/1/19 17:25,60,4298233
2021/1/19 17:24,680,4131853
2021/1/19 17:03,150,3218824
2021/1/19 17:00,30,4296875
2021/1/19 16:54,680,2357188
2021/1/19 16:52,300,4288171
2021/1/19 16:50,60,3919310
2021/1/19 16:49,60,4279657
2021/1/19 16:47,1280,4309087
2021/1/19 16:46,150,4277292
2021/1/19 16:45,30,2227513
2021/1/19 16:45,150,4309087
2021/1/19 16:43,60,3946836
2021/1/19 16:43,60,4260928
2021/1/19 16:41,30,4309087
2021/1/19 16:41,150,4309087
2021/1/19 16:40,1980,3919310
2021/1/19 16:39,30,4277292
2021/1/19 16:38,150,4277292
2021/1/19 16:38,300,3739958
2021/1/19 16:37,300,3739958
2021/1/19 16:37,300,3811634
2021/1/19 16:32,30,4079404
2021/1/19 16:31,60,4069045
2021/1/19 16:30,680,4069045
2021/1/19 16:13,60,4292283
2021/1/19 16:12,60,4292283
2021/1/19 16:12,60,4292283
2021/1/19 16:09,680,4207854
2021/1/19 16:09,60,4306005
2021/1/19 16:09,30,4300431
2021/1/19 16:07,30,4152466
2021/1/19 15:59,60,4177136
2021/1/19 15:58,3280,4051565
2021/1/19 15:54,680,4088131
2021/1/19 15:49,30,4302529
2021/1/19 15:47,680,2327491
2021/1/19 15:47,30,4295124
2021/1/19 15:46,680,4305746
2021/1/19 15:45,30,3162349
2021/1/19 15:42,300,4304592
2021/1/19 15:31,300,4302618
2021/1/19 15:27,60,2296540
2021/1/19 15:25,30,2586691
2021/1/19 15:18,300,4196927
2021/1/19 15:12,30,4277468
2021/1/19 15:00,60,4095446
2021/1/19 14:56,60,4269074
2021/1/19 14:56,150,4301743
2021/1/19 14:54,30,4190085
2021/1/19 14:50,300,2586691
2021/1/19 14:50,60,4131853
2021/1/19 14:45,30,4186226
2021/1/19 14:42,30,4270333
2021/1/19 14:41,150,4184743
2021/1/19 14:38,30,2346446
2021/1/19 14:37,6480,4184743
2021/1/19 14:31,3280,4100896
2021/1/19 14:30,30,3939947
2021/1/19 14:29,300,4289403
2021/1/19 14:28,30,4080161
2021/1/19 14:24,60,4127711
2021/1/19 14:21,60,3808428
2021/1/19 14:20,60,4223070
2021/1/19 14:18,30,3728477
2021/1/19 14:17,680,2327491
2021/1/19 14:14,60,3842953
2021/1/19 14:08,300,3842953
2021/1/19 14:07,300,4298000
2021/1/19 14:05,60,4295594
2021/1/19 14:05,60,3963441
2021/1/19 14:04,60,3963441
2021/1/19 14:04,60,3963441
2021/1/19 14:02,30,3968604
2021/1/19 13:56,60,4296434
2021/1/19 13:53,300,4105943
2021/1/19 13:50,30,4294704
2021/1/19 13:49,60,4288557
2021/1/19 13:48,60,4261236
2021/1/19 13:48,300,4296125
2021/1/19 13:44,60,4103815
2021/1/19 13:40,30,4295742
2021/1/19 13:39,300,4139287
2021/1/19 13:39,300,4245244
2021/1/19 13:38,60,4130143
2021/1/19 13:36,300,2258729
2021/1/19 13:32,300,4201971
2021/1/19 13:32,30,4286543
2021/1/19 13:31,1980,4217834
2021/1/19 13:29,300,4060606
2021/1/19 13:19,30,4078331
2021/1/19 13:19,30,4295274
2021/1/19 13:18,30,4294721
2021/1/19 13:18,150,2678329
2021/1/19 13:12,30,4292283
2021/1/19 13:12,60,4275624
2021/1/19 13:11,150,4292283
2021/1/19 13:09,150,4161737
2021/1/19 13:08,60,4181159
2021/1/19 13:03,60,4136232
2021/1/19 12:58,60,4096835
2021/1/19 12:57,60,4293281
2021/1/19 12:57,150,4293281
2021/1/19 12:51,680,2204939
2021/1/19 12:49,300,4290390
2021/1/19 12:48,60,3585808
2021/1/19 12:46,300,4171815
2021/1/19 12:38,680,2182939
2021/1/19 12:37,30,4283023
2021/1/19 12:37,6480,4226639
2021/1/19 12:37,6480,4226639
2021/1/19 12:33,150,4292283
2021/1/19 12:33,3280,2241123
2021/1/19 12:30,6480,4226639
2021/1/19 12:30,6480,4226639
2021/1/19 12:29,6480,4226639
2021/1/19 12:29,300,4292283
2021/1/19 12:28,60,4230764
2021/1/19 12:26,30,4279588
2021/1/19 12:24,300,4110555
2021/1/19 12:23,300,2598470
2021/1/19 12:22,680,2598470
2021/1/19 12:22,6480,4226639
2021/1/19 12:22,6480,4226639
2021/1/19 12:21,6480,4226639
2021/1/19 12:20,30,4098998
2021/1/19 12:20,150,4098998
2021/1/19 12:19,60,2237491
2021/1/19 12:15,30,4285309
2021/1/19 12:08,150,4272195
2021/1/19 12:06,150,4272195
2021/1/19 12:02,60,4218501
2021/1/19 12:01,300,4218501
2021/1/19 11:53,150,4101333
2021/1/19 11:52,60,2269498
2021/1/19 11:49,30,3843750
2021/1/19 11:41,30,4215629
2021/1/19 11:36,150,4126355
2021/1/19 11:34,150,4282223
2021/1/19 11:24,30,4116245
2021/1/19 11:22,680,3912226
2021/1/19 11:22,60,4252140
2021/1/19 11:20,60,4069155
2021/1/19 11:19,60,4069155
2021/1/19 11:19,60,4069155
2021/1/19 11:19,60,2498998
2021/1/19 11:18,300,4280969
2021/1/19 11:18,150,2257840
2021/1/19 11:15,150,4098073
2021/1/19 11:15,150,4197029
2021/1/19 11:14,30,4288708
2021/1/19 11:09,60,3813569
2021/1/19 11:07,60,2648262
2021/1/19 11:01,300,4285337
2021/1/19 10:59,30,4285309
2021/1/19 10:55,300,4040583
2021/1/19 10:53,680,4269467
2021/1/19 10:51,1280,2182845
2021/1/19 10:49,60,4190224
2021/1/19 10:48,60,4056805
2021/1/19 10:47,60,4087252
2021/1/19 10:38,3280,4115471
2021/1/19 10:37,150,4147663
2021/1/19 10:37,60,4107996
2021/1/19 10:36,60,4181159
2021/1/19 10:32,60,3837191
2021/1/19 10:32,680,4206599
2021/1/19 10:31,300,2336030
2021/1/19 10:24,60,4279393
2021/1/19 10:13,60,4074331
2021/1/19 10:12,300,4051565
2021/1/19 10:12,300,2931244
2021/1/19 10:08,300,4047752
2021/1/19 10:08,680,4047752
2021/1/19 10:07,60,4250055
2021/1/19 10:02,300,4285208
2021/1/19 10:00,60,4219172
2021/1/19 9:58,60,4048606
2021/1/19 9:56,60,4284615
2021/1/19 9:49,1280,2241123
2021/1/19 9:48,60,4090179
2021/1/19 9:45,60,4055789
2021/1/19 9:43,1980,2211386
2021/1/19 9:43,300,4285039
2021/1/19 9:39,300,4231783
2021/1/19 9:39,60,4231783
2021/1/19 9:38,150,2178558
2021/1/19 9:38,680,4207854
2021/1/19 9:37,3280,2178558
2021/1/19 9:36,30,3962311
2021/1/19 9:36,300,3824107
2021/1/19 9:33,6480,2178558
2021/1/19 9:32,60,2344810
2021/1/19 9:30,300,2276094
2021/1/19 9:27,300,4140944
2021/1/19 9:26,60,4106374
2021/1/19 9:25,300,4285040
2021/1/19 9:21,6480,2178558
2021/1/19 9:20,60,4284543
2021/1/19 9:18,60,2485303
2021/1/19 9:16,150,2346549
2021/1/19 9:09,30,4109459
2021/1/19 9:05,30,3178959
2021/1/19 8:59,680,3897415
2021/1/19 8:54,60,4184883
2021/1/19 8:51,300,4186226
2021/1/19 8:51,300,4060267
2021/1/19 8:50,60,4086009
2021/1/19 8:48,300,4102089
2021/1/19 8:48,30,4283026
2021/1/19 8:39,150,4129535
2021/1/19 8:30,30,4042429
2021/1/19 8:13,60,4283211
2021/1/19 8:05,300,3860823
2021/1/19 8:04,300,3860823
2021/1/19 8:01,300,3860823
2021/1/19 7:46,60,2179025
2021/1/19 7:38,1280,4276815
2021/1/19 7:34,30,4111878
2021/1/19 7:29,30,3608876
2021/1/19 7:06,150,3478526
2021/1/19 6:15,300,4276256
2021/1/19 6:00,150,4106059
2021/1/19 5:59,60,4042301
2021/1/19 5:43,1280,2643218
2021/1/19 5:43,3280,2643218
2021/1/19 5:43,30,2175348
2021/1/19 5:43,300,4058168
2021/1/19 5:38,30,4281850
2021/1/19 5:31,300,4281684
2021/1/19 5:29,150,4217064
2021/1/19 5:18,680,4281506
2021/1/19 5:10,150,4221173
2021/1/19 4:33,60,2195019
2021/1/19 4:02,60,3457302
2021/1/19 4:00,300,4157692
2021/1/19 4:00,300,3457302
2021/1/19 3:58,680,4052936
2021/1/19 3:44,300,3843319
2021/1/19 3:25,60,4042732
2021/1/19 3:12,30,4281222
2021/1/19 3:06,30,4220482
2021/1/19 2:58,300,4071425
2021/1/19 2:48,680,4047752
2021/1/19 2:37,300,4279726
2021/1/19 2:37,6480,4226639
2021/1/19 2:36,6480,4226639
2021/1/19 2:32,680,3626407
2021/1/19 2:26,680,2219474
2021/1/19 2:20,30,4074039
2021/1/19 2:18,150,4273743
2021/1/19 2:13,300,4012302
2021/1/19 1:59,30,4280035
2021/1/19 1:58,60,4070437
2021/1/19 1:57,150,4226639
2021/1/19 1:55,60,4093610
2021/1/19 1:52,150,4226639
2021/1/19 1:48,300,4280586
2021/1/19 1:33,30,3855687
2021/1/19 1:28,150,3855687
2021/1/19 1:26,60,4280589
2021/1/19 1:20,300,4269467
2021/1/19 1:10,30,4280281
2021/1/19 1:01,300,4280084
2021/1/19 0:57,30,4096753
2021/1/19 0:56,6480,4226639
2021/1/19 0:56,6480,4226639
2021/1/19 0:53,6480,4226639
2021/1/19 0:53,6480,4226639
2021/1/19 0:50,60,3882689
2021/1/19 0:48,60,3882689
2021/1/19 0:48,6480,4226639
2021/1/19 0:47,300,3882689
2021/1/19 0:44,60,4114140
2021/1/19 0:43,300,4042301
2021/1/19 0:42,30,4279968
2021/1/19 0:40,60,4068799
2021/1/19 0:38,60,2667001
2021/1/19 0:38,60,4279544
2021/1/19 0:36,300,4218757
2021/1/19 0:34,30,4063315
2021/1/19 0:34,6480,4226639
2021/1/19 0:30,6480,4226639
2021/1/19 0:29,30,4040689
2021/1/19 0:28,30,3813848
2021/1/19 0:25,60,4101522
2021/1/19 0:24,30,2344866
2021/1/19 0:23,30,4203445
2021/1/19 0:23,30,3504541
2021/1/19 0:22,6480,4226639
2021/1/19 0:21,6480,4226639
2021/1/19 0:19,60,4055671
2021/1/19 0:17,680,4058046
2021/1/19 0:17,30,4279656
2021/1/19 0:16,30,4262041
2021/1/19 0:15,1280,3672526
2021/1/19 0:15,6480,3968604
2021/1/19 0:14,6480,4226639
2021/1/19 0:12,60,4169449
2021/1/19 0:11,60,4169449
2021/1/19 0:11,30,2473715
2021/1/19 0:09,300,4169449
2021/1/19 0:05,60,3986149
2021/1/19 0:04,30,3991984
2021/1/18 23:57,150,2416353
2021/1/18 23:56,30,4278956
2021/1/18 23:53,30,4233320
2021/1/18 23:50,30,4113961
2021/1/18 23:48,30,4175722
2021/1/18 23:47,30,3272914
2021/1/18 23:44,30,3779786
2021/1/18 23:44,60,4076625
2021/1/18 23:41,30,2399177
2021/1/18 23:39,150,2399177
2021/1/18 23:38,30,3986149
2021/1/18 23:36,30,4262980
2021/1/18 23:32,60,4244704
2021/1/18 23:30,60,4192862
2021/1/18 23:28,60,3572038
2021/1/18 23:26,300,2193631
2021/1/18 23:21,60,4083843
2021/1/18 23:20,30,4273224
2021/1/18 23:17,60,3992794
2021/1/18 23:16,300,4277292
2021/1/18 23:14,60,4276092
2021/1/18 23:09,1280,2212391
2021/1/18 23:08,150,4184743
2021/1/18 23:06,60,4105183
2021/1/18 23:05,150,4105183
2021/1/18 23:03,300,3782159
2021/1/18 23:03,60,4257739
2021/1/18 22:59,300,4229800
2021/1/18 22:54,30,4019931
2021/1/18 22:54,680,2209413
2021/1/18 22:51,30,4212685
2021/1/18 22:50,60,4274659
2021/1/18 22:49,30,4070422
2021/1/18 22:48,150,4255772
2021/1/18 22:42,680,3919310
2021/1/18 22:40,150,4270333
2021/1/18 22:38,150,4270333
2021/1/18 22:35,60,4250405
2021/1/18 22:34,30,4219959
2021/1/18 22:34,150,4219959
2021/1/18 22:33,150,4019931
2021/1/18 22:32,30,4238798
2021/1/18 22:30,150,4255556
2021/1/18 22:26,30,4273559
2021/1/18 22:22,60,4127169
2021/1/18 22:22,150,4055551
2021/1/18 22:17,60,3635462
2021/1/18 22:17,680,2198561
2021/1/18 22:12,680,4230936
2021/1/18 22:07,30,2948601
2021/1/18 22:04,680,4060050
2021/1/18 22:00,30,4087252
2021/1/18 22:00,60,4274640
2021/1/18 21:59,60,4096569
2021/1/18 21:58,6480,3968604
2021/1/18 21:49,30,4249412
2021/1/18 21:49,60,4059658
2021/1/18 21:49,6480,3968604
2021/1/18 21:47,60,2239128
2021/1/18 21:47,680,2184904
2021/1/18 21:44,60,4242660
2021/1/18 21:43,300,2179955
2021/1/18 21:43,3280,3968604
2021/1/18 21:40,300,3869169
2021/1/18 21:40,30,4162914
2021/1/18 21:40,150,4249412
2021/1/18 21:40,150,3869169
2021/1/18 21:37,30,3932432
2021/1/18 21:37,680,3587837
2021/1/18 21:31,30,2175348
2021/1/18 21:26,30,3907332
2021/1/18 21:25,60,4181159
2021/1/18 21:25,150,3907332
2021/1/18 21:24,1280,3742811
2021/1/18 21:23,300,4181159
2021/1/18 21:20,150,4271605
2021/1/18 21:17,30,3923820
2021/1/18 21:16,60,3892584
2021/1/18 21:14,60,3555395
2021/1/18 21:12,30,4136599
2021/1/18 21:10,300,4036241
2021/1/18 21:10,300,4200105
2021/1/18 21:09,60,4144866
2021/1/18 21:09,30,4036241
2021/1/18 21:09,150,4036241
2021/1/18 21:04,60,3919527
2021/1/18 20:59,60,2198984
2021/1/18 20:52,60,2505860
2021/1/18 20:51,60,3504902
2021/1/18 20:51,60,3989188
2021/1/18 20:50,30,4061069
2021/1/18 20:49,30,2337757
2021/1/18 20:49,300,3989188
2021/1/18 20:47,300,4251543
2021/1/18 20:46,150,4207854
2021/1/18 20:43,30,4255595
2021/1/18 20:38,680,3762907
2021/1/18 20:37,60,2182938
2021/1/18 20:36,300,2977739
2021/1/18 20:34,150,4060267
2021/1/18 20:33,300,2986099
2021/1/18 20:33,30,4060267
2021/1/18 20:27,680,4207854
2021/1/18 20:23,300,4209410
2021/1/18 20:19,60,4055008
2021/1/18 20:16,30,4207854
2021/1/18 20:15,150,4207854
2021/1/18 20:15,300,4207854
2021/1/18 20:11,60,4072791
2021/1/18 20:09,300,3877476
2021/1/18 20:01,30,4263887
2021/1/18 19:59,150,4265368
2021/1/18 19:58,300,4265368
2021/1/18 19:57,30,4112809
2021/1/18 19:54,300,4265212
2021/1/18 19:53,60,4102175
2021/1/18 19:52,60,3759741
2021/1/18 19:51,300,3759741
2021/1/18 19:47,60,4263799
2021/1/18 19:47,60,4116303
2021/1/18 19:46,300,3759741
2021/1/18 19:45,30,4079402
2021/1/18 19:45,150,4079402
2021/1/18 19:44,30,4258974
2021/1/18 19:41,60,4051776
2021/1/18 19:41,300,2242381
2021/1/18 19:39,30,4249945
2021/1/18 19:36,60,4234919
2021/1/18 19:36,30,4136232
2021/1/18 19:34,60,3947284
2021/1/18 19:31,300,3186081
2021/1/18 19:13,60,2309791
2021/1/18 19:12,1280,3820898
2021/1/18 19:11,30,4078186
2021/1/18 19:06,60,3727593
2021/1/18 18:49,300,4055789
2021/1/18 18:47,300,4238137
2021/1/18 18:46,60,4238137
2021/1/18 18:36,60,3842953
2021/1/18 18:32,300,4208138
2021/1/18 18:31,680,4131479
2021/1/18 18:30,60,2986099
2021/1/18 18:27,680,4085309
2021/1/18 18:26,150,4085309
2021/1/18 18:25,30,4175145
2021/1/18 18:24,300,4131479
2021/1/18 18:23,30,4131479
2021/1/18 18:21,30,3871259
2021/1/18 18:21,60,4126376
2021/1/18 18:17,60,4095446
2021/1/18 18:16,60,4095247
2021/1/18 18:11,60,4061388
2021/1/18 18:07,60,4256445
2021/1/18 17:46,300,4172004
2021/1/18 17:45,30,4172004
2021/1/18 17:45,680,4255467
2021/1/18 17:44,150,4255467
2021/1/18 17:38,60,2781995
2021/1/18 17:35,30,3818200
2021/1/18 17:34,60,3818200
2021/1/18 17:34,30,3681807
2021/1/18 17:33,30,4086341
2021/1/18 17:32,680,2637389
2021/1/18 17:31,60,4202751
2021/1/18 17:30,60,4201971
2021/1/18 17:29,30,4065712
2021/1/18 17:29,60,4136671
2021/1/18 17:16,30,3968604
2021/1/18 17:13,680,2637389
2021/1/18 17:10,30,4223147
2021/1/18 17:02,30,4131853
2021/1/18 17:01,60,4241585
2021/1/18 16:59,680,2637389
2021/1/18 16:54,30,4042429
2021/1/18 16:47,30,3763333
2021/1/18 16:42,30,4216590
2021/1/18 16:42,150,4216590
2021/1/18 16:30,30,4051343
2021/1/18 16:30,30,4217037
2021/1/18 16:29,150,2441297
2021/1/18 16:26,30,4190537
2021/1/18 16:15,30,4215597
2021/1/18 16:15,680,3519093
2021/1/18 16:14,60,4146887
2021/1/18 16:14,60,4146887
2021/1/18 16:13,60,3519093
2021/1/18 16:12,150,4146887
2021/1/18 16:11,680,3972947
2021/1/18 16:11,60,4060606
2021/1/18 16:10,30,4242131
2021/1/18 16:10,60,4133377
2021/1/18 16:10,300,2246799
2021/1/18 16:10,60,3873145
2021/1/18 16:07,30,4219766
2021/1/18 15:59,6480,3820898
2021/1/18 15:57,300,4192347
2021/1/18 15:56,6480,3820898
2021/1/18 15:55,150,2269433
2021/1/18 15:55,680,3820898
2021/1/18 15:54,300,4192347
2021/1/18 15:52,150,4086755
2021/1/18 15:52,60,3493686
2021/1/18 15:50,150,3820898
2021/1/18 15:50,300,3820898
2021/1/18 15:49,680,4130226
2021/1/18 15:48,60,4147663
2021/1/18 15:48,60,4056208
2021/1/18 15:44,300,4241202
2021/1/18 15:44,30,4246496
2021/1/18 15:35,680,4058689
2021/1/18 15:33,60,4123632
2021/1/18 15:23,680,4147663
2021/1/18 15:21,60,4079463
2021/1/18 15:19,300,4219308
2021/1/18 15:16,60,2269498
2021/1/18 15:15,60,3903283
2021/1/18 15:11,300,3919310
2021/1/18 15:11,300,3919310
2021/1/18 15:10,60,4185089
2021/1/18 15:07,30,4241917
2021/1/18 15:02,300,4054588
2021/1/18 15:01,680,4067876
2021/1/18 15:00,30,2678329
2021/1/18 14:59,30,2178657
2021/1/18 14:59,30,4242940
2021/1/18 14:58,30,4074139
2021/1/18 14:44,150,4100896
2021/1/18 14:40,680,3903283
2021/1/18 14:37,60,4033005
2021/1/18 14:36,680,4112822
2021/1/18 14:36,30,4161273
2021/1/18 14:30,60,3909773
2021/1/18 14:28,680,2584158
2021/1/18 14:23,60,4230936
2021/1/18 14:22,30,2584158
2021/1/18 14:21,60,3535460
2021/1/18 14:18,60,4158115
2021/1/18 14:17,300,4158115
2021/1/18 14:16,300,2945285
2021/1/18 14:16,300,2945285
2021/1/18 14:12,300,3535460
2021/1/18 14:02,300,4114238
2021/1/18 14:00,300,4130531
2021/1/18 13:50,1980,4100896
2021/1/18 13:46,300,4231540
2021/1/18 13:45,30,4226783
2021/1/18 13:45,60,4074215
2021/1/18 13:44,60,2580456
2021/1/18 13:42,60,4049807
2021/1/18 13:42,30,4156991
2021/1/18 13:40,60,2344810
2021/1/18 13:39,30,3808820
2021/1/18 13:34,60,4201866
2021/1/18 13:33,60,4103620
2021/1/18 13:28,60,4214497
2021/1/18 13:28,300,2564679
2021/1/18 13:21,300,4103996
2021/1/18 13:14,60,2404866
2021/1/18 13:12,60,4091008
2021/1/18 13:12,60,2648262
2021/1/18 13:10,60,4091008
2021/1/18 13:06,60,4106374
2021/1/18 13:05,30,4230764
2021/1/18 13:03,30,2354458
2021/1/18 13:00,30,4197199
2021/1/18 12:59,60,4071455
2021/1/18 12:59,60,4117345
2021/1/18 12:56,30,3982706
2021/1/18 12:53,60,3922188
2021/1/18 12:53,150,3885430
2021/1/18 12:53,680,4177676
2021/1/18 12:51,300,4234120
2021/1/18 12:50,30,4232638
2021/1/18 12:46,60,2174187
2021/1/18 12:40,60,3602581
2021/1/18 12:39,300,4095899
2021/1/18 12:38,60,3915242
2021/1/18 12:35,150,4066005
2021/1/18 12:34,30,4199962
2021/1/18 12:33,60,4096833
2021/1/18 12:32,680,2640129
2021/1/18 12:32,150,4115471
2021/1/18 12:31,3280,4115471
2021/1/18 12:30,150,4115471
2021/1/18 12:29,30,4204887
2021/1/18 12:27,680,4130226
2021/1/18 12:21,60,4177136
2021/1/18 12:20,150,3870149
2021/1/18 12:18,60,4129535
2021/1/18 12:18,300,3187174
2021/1/18 12:12,30,4210322
2021/1/18 12:11,60,4098758
2021/1/18 12:10,30,2192879
2021/1/18 12:10,150,4105943
2021/1/18 12:08,30,4194229
2021/1/18 12:08,60,3919880
2021/1/18 12:08,30,4189241
2021/1/18 12:06,680,4194229
2021/1/18 12:06,300,4105603
2021/1/18 12:03,30,3829733
2021/1/18 12:02,60,4107093
2021/1/18 12:00,30,4069733
2021/1/18 11:58,6480,2275214
2021/1/18 11:57,300,4229486
2021/1/18 11:55,6480,2275214
2021/1/18 11:55,680,2648654
2021/1/18 11:54,300,4106884
2021/1/18 11:50,6480,2275214
2021/1/18 11:47,60,4106884
2021/1/18 11:44,1980,2198516
2021/1/18 11:43,300,3625759
2021/1/18 11:42,300,4106884
2021/1/18 11:42,60,2275214
2021/1/18 11:41,680,4196718
2021/1/18 11:40,30,4229800
2021/1/18 11:39,30,4147663
2021/1/18 11:38,60,2355885
2021/1/18 11:37,300,4196718
2021/1/18 11:36,30,4196718
2021/1/18 11:33,30,4213058
2021/1/18 11:32,30,3935717
2021/1/18 11:29,60,4212051
2021/1/18 11:29,300,2208673
2021/1/18 11:26,300,3731686
2021/1/18 11:26,680,3483028
2021/1/18 11:25,30,3881196
2021/1/18 11:23,30,4227592
2021/1/18 11:20,300,4207195
2021/1/18 11:18,150,4130324
2021/1/18 11:07,30,4227076
2021/1/18 11:05,150,4116644
2021/1/18 11:01,60,4068818
2021/1/18 11:00,30,4127032
2021/1/18 10:54,60,2231201
2021/1/18 10:53,300,2231201
2021/1/18 10:51,1980,4074215
2021/1/18 10:48,60,4211267
2021/1/18 10:48,300,4226269
2021/1/18 10:47,30,4226356
2021/1/18 10:40,30,2183728
2021/1/18 10:40,30,3516816
2021/1/18 10:33,30,4226064
2021/1/18 10:24,30,4029943
2021/1/18 10:12,30,4162540
2021/1/18 10:11,680,2959402
2021/1/18 10:10,680,2210151
2021/1/18 10:10,680,2394731
2021/1/18 10:08,300,4054588
2021/1/18 10:07,60,4224111
2021/1/18 10:06,60,4224111
2021/1/18 10:03,30,3966167
2021/1/18 10:03,60,4224111
2021/1/18 10:02,60,4088131
2021/1/18 10:02,60,4224111
2021/1/18 10:01,680,4189524
2021/1/18 9:59,60,4199045
2021/1/18 9:57,300,4224622
2021/1/18 9:57,1280,4016346
2021/1/18 9:56,300,4222030
2021/1/18 9:49,300,4224111
2021/1/18 9:47,30,4224111
2021/1/18 9:45,30,4224111
2021/1/18 9:41,1280,4135008
2021/1/18 9:23,30,4124563
2021/1/18 9:22,300,2241123
2021/1/18 9:20,60,3837872
2021/1/18 9:18,30,3177903
2021/1/18 9:17,300,3908597
2021/1/18 9:13,60,4217263
2021/1/18 9:10,60,2485303
2021/1/18 9:08,60,4055082
2021/1/18 9:06,60,4076091
2021/1/18 9:03,60,3650469
2021/1/18 8:59,300,2668205
2021/1/18 8:50,300,4097939
2021/1/18 8:47,1980,2300932
2021/1/18 8:46,60,2259691
2021/1/18 8:45,60,4049716
2021/1/18 8:30,60,3853660
2021/1/18 8:30,150,4030352
2021/1/18 8:30,300,3777594
2021/1/18 8:23,680,4217064
2021/1/18 8:23,300,3534138
2021/1/18 8:13,3280,2586691
2021/1/18 8:13,3280,2586691
2021/1/18 8:11,60,4173366
2021/1/18 8:03,3280,2586691
2021/1/18 7:45,300,4220918
2021/1/18 7:38,6480,2614753
2021/1/18 7:36,30,2906675
2021/1/18 7:35,30,4196826
2021/1/18 7:33,150,4064555
2021/1/18 7:32,60,4058599
2021/1/18 7:32,30,4064555
2021/1/18 7:23,300,4165276
2021/1/18 7:23,300,2366892
2021/1/18 7:04,150,4221173
2021/1/18 7:03,680,3478526
2021/1/18 7:01,150,3478526
2021/1/18 6:57,60,4220934
2021/1/18 6:31,300,4217064
2021/1/18 6:20,60,4074331
2021/1/18 6:19,300,3842366
2021/1/18 6:12,60,4098998
2021/1/18 6:11,680,2189143
2021/1/18 6:09,60,4217064
2021/1/18 6:00,680,3672526
2021/1/18 5:58,300,2219474
2021/1/18 5:54,300,2195019
2021/1/18 5:53,30,2195020
2021/1/18 5:53,30,2954721
2021/1/18 5:53,30,2954721
2021/1/18 5:52,150,2954721
2021/1/18 5:46,60,4143691
2021/1/18 5:44,680,3800673
2021/1/18 5:38,300,4220337
2021/1/18 5:36,60,4143691
2021/1/18 5:36,300,4143691
2021/1/18 5:28,300,2180769
2021/1/18 5:27,300,2181863
2021/1/18 5:27,30,4216897
2021/1/18 5:22,30,2180769
2021/1/18 5:22,60,2168260
2021/1/18 5:18,150,4202133
2021/1/18 5:11,150,4216897
2021/1/18 5:07,30,4217203
2021/1/18 4:56,680,4074032
2021/1/18 4:55,300,4220466
2021/1/18 4:29,300,4191052
2021/1/18 4:27,300,4093698
2021/1/18 4:10,680,3809745
2021/1/18 4:07,150,3809745
2021/1/18 3:59,60,4074030
2021/1/18 3:57,30,4220207
2021/1/18 3:51,150,3533424
2021/1/18 3:47,150,4216897
2021/1/18 3:47,1280,4216897
2021/1/18 3:36,60,4192310
2021/1/18 3:21,60,4071020
2021/1/18 3:14,30,4219629
2021/1/18 3:13,150,4219629
2021/1/18 3:12,60,4067366
2021/1/18 3:11,30,3928455
2021/1/18 3:09,60,4219849
2021/1/18 3:05,300,2706461
2021/1/18 3:05,30,4108720
2021/1/18 3:04,60,4218240
2021/1/18 2:55,30,4217203
2021/1/18 2:50,300,2181863
2021/1/18 2:45,60,4055551
2021/1/18 2:44,150,4055551
2021/1/18 2:42,680,4055551
2021/1/18 2:37,60,3868338
2021/1/18 2:26,300,4219456
2021/1/18 2:21,30,2246022
2021/1/18 2:21,300,4055551
2021/1/18 2:16,150,4205878
2021/1/18 2:13,300,4205878
2021/1/18 2:09,30,3541667
2021/1/18 2:06,60,4219289
2021/1/18 2:03,60,4148680
2021/1/18 2:03,300,4218757
2021/1/18 2:00,150,2995486
2021/1/18 1:57,680,4055551
2021/1/18 1:50,1280,4096885
2021/1/18 1:41,60,4195872
2021/1/18 1:39,1280,4059229
2021/1/18 1:36,30,3135090
2021/1/18 1:36,30,4206914
2021/1/18 1:32,30,4096629
2021/1/18 1:32,30,2185006
2021/1/18 1:29,60,4216897
2021/1/18 1:28,300,3215371
2021/1/18 1:28,30,2255694
2021/1/18 1:28,300,3215371
2021/1/18 1:27,30,4218926
2021/1/18 1:21,60,4218625
2021/1/18 1:18,60,4182931
2021/1/18 1:14,300,4218501
2021/1/18 1:12,30,4218475
2021/1/18 1:12,680,4083843
2021/1/18 1:09,30,3960397
2021/1/18 1:07,30,4092181
2021/1/18 1:07,60,4217967
2021/1/18 1:07,300,4070827
2021/1/18 1:07,60,4096137
2021/1/18 1:01,1280,3762907
2021/1/18 1:01,150,4106059
2021/1/18 1:01,150,4070579
2021/1/18 0:57,30,4070579
2021/1/18 0:57,150,4070579
2021/1/18 0:56,60,4196914
2021/1/18 0:55,30,3864543
2021/1/18 0:55,30,4074331
2021/1/18 0:54,60,3380230
2021/1/18 0:52,60,4049320
2021/1/18 0:51,30,3255561
2021/1/18 0:45,30,3830095
2021/1/18 0:41,60,4055165
2021/1/18 0:40,60,4073711
2021/1/18 0:37,30,4208480
2021/1/18 0:36,680,2541769
2021/1/18 0:33,30,4217557
2021/1/18 0:33,60,4202977
2021/1/18 0:32,300,4216897
2021/1/18 0:26,60,4094191
2021/1/18 0:25,1280,2170632
2021/1/18 0:24,30,2334957
2021/1/18 0:23,300,4217364
2021/1/18 0:23,150,2411835
2021/1/18 0:19,60,4067876
2021/1/18 0:18,30,3808820
